destination_port,flow_duration,total_fwd_packets,flow_bytes_per_sec,flow_packets_per_sec,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,fwd_packets_per_sec,bwd_packets_per_sec,avg_packet_size,label,dataset_source,dataset_step,binary_label,binary_label_desc
5990,105879.0,4,13581.541193248897,37.77897411195799,330.0,389.0,353.6,32.3156308928048,0.0,0,1438.0,0.0,37.77897411195799,0.0,442.0,DrDoS_UDP,cic,1,1,Attack
16612,1.0,2,738000000.0,2000000.0,369.0,369.0,369.0,0.0,0.0,0,738.0,0.0,2000000.0,0.0,553.5,DrDoS_UDP,cic,1,1,Attack
80.0,6.977161,8,1422.0,1.003273,8.4e-05,0.048755,0.02442,0.024335,5.0,3,722.0,700.0,0.573299,0.28665,0.048839,DoS,botiot,1,1,Attack
53,52695.0,4,13967.16956,151.8170604,42.0,142.0,86.44444444,52.70462767,0.0,4,168.0,568.0,75.90853022,75.90853022,97.25,BENIGN,cic,1,0,Normal
53,223.0,2,1273542.601,17937.21973,43.0,99.0,65.4,30.67246322,0.0,2,86.0,198.0,8968.609865,8968.609865,81.75,BENIGN,cic,1,0,Normal
23526,37098.0,200,2372095.530756376,5391.126206264489,440.0,440.0,440.0,0.0,0.0,0,88000.0,0.0,5391.126206264489,0.0,442.2,DrDoS_DNS,cic,1,1,Attack
80,1076029.0,5,27.88028947,4.646714912,6.0,6.0,6.0,0.0,0.0,0,30.0,0.0,4.646714912,0.0,7.2,DDoS,cic,1,1,Attack
6010,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,Syn,cic,1,1,Attack
53,391.0,1,429667.5192,5115.089514,54.0,114.0,74.0,34.64101615,0.0,1,54.0,114.0,2557.544757,2557.544757,111.0,BENIGN,cic,1,0,Normal
443,117442774.0,7,9.987843101,0.127721779,6.0,590.0,82.125,142.3038416,0.0,8,297.0,876.0,0.059603497,0.068118282,87.6,BENIGN,cic,1,0,Normal
59232,26.0,3,0.0,115384.6153846154,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,115384.6153846154,0.0,0.0,BENIGN,cic,1,0,Normal
80.0,14.052526,10,1734.0,0.640454,0.0,0.0386,0.012867,0.018196,6.0,4,968.0,766.0,0.355808,0.590083,0.0386,DoS,botiot,1,1,Attack
443,115866412.0,22,49.72968353,0.345225155,0.0,1418.0,140.5365854,358.9906752,0.0,18,1215.0,4547.0,0.189873835,0.15535132,144.05,BENIGN,cic,1,0,Normal
443,23838.0,1,0.0,83.89965601,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,41.94982801,41.94982801,0.0,BENIGN,cic,1,0,Normal
13934,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,TFTP,cic,1,1,Attack
80,140477.0,3,84725.61345,64.06742741,0.0,5792.0,1190.2,1889.144709,0.0,6,307.0,11595.0,21.35580914,42.71161827,1322.444444,DoS Hulk,cic,1,1,Attack
1862,106715.0,4,13100.313920254885,37.48301550859767,330.0,369.0,345.6,21.36117974270148,0.0,0,1398.0,0.0,37.48301550859767,0.0,432.0,DrDoS_UDP,cic,1,1,Attack
443,5665937.0,10,1128.674745,3.176879658,0.0,1774.0,336.5789474,610.8275185,0.0,8,417.0,5978.0,1.764933143,1.411946515,355.2777778,BENIGN,cic,1,0,Normal
443,10171449.0,8,566.2909975,1.769659367,0.0,1460.0,303.1578947,507.1407062,0.0,10,858.0,4902.0,0.786515274,0.983144093,320.0,BENIGN,cic,1,0,Normal
80,80624175.0,11,23.39248743,0.272871009,0.0,1390.0,82.0,298.6898665,0.0,11,484.0,1402.0,0.136435505,0.136435505,85.72727273,BENIGN,cic,1,0,Normal
7738,108748.0,4,13223.231691617317,36.78228565123037,330.0,389.0,353.6,32.3156308928048,0.0,0,1438.0,0.0,36.78228565123037,0.0,442.0,DrDoS_UDP,cic,1,1,Attack
3706,1.0,2,766000000.0,2000000.0,383.0,383.0,383.0,0.0,0.0,0,766.0,0.0,2000000.0,0.0,574.5,DrDoS_UDP,cic,1,1,Attack
443,18982.0,1,632.1778527,105.3629755,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,52.68148773,52.68148773,9.0,BENIGN,cic,1,0,Normal
53.0,0.142401,2,201.0,7.022423,0.142401,0.142401,0.142401,0.0,1.0,1,98.0,103.0,0.0,0.0,0.142401,Normal,botiot,1,0,Normal
443,6204366.0,5,30.14006588,1.12823776,6.0,46.0,29.125,19.80935926,0.0,2,135.0,52.0,0.805884115,0.322353646,33.28571429,BENIGN,cic,1,0,Normal
53,161.0,2,968944.0994,24844.7205,31.0,47.0,37.4,8.76356092,0.0,2,62.0,94.0,12422.36025,12422.36025,46.75,BENIGN,cic,1,0,Normal
58260,4464.0,2,2688.172043,448.0286738,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,448.0286738,0.0,9.0,BENIGN,cic,1,0,Normal
17643,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,TFTP,cic,1,1,Attack
4433,9.5e-05,2,134.0,10526.31543,9.5e-05,9.5e-05,9.5e-05,0.0,1.0,1,74.0,60.0,0.0,0.0,9.5e-05,Theft,botiot,1,1,Attack
55133,3.0,2,4000000.0,666666.6667,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,666666.6667,0.0,9.0,BENIGN,cic,1,0,Normal
80.0,13.866611,10,1643.0,0.649041,0.0,1.989225,0.663119,0.937699,6.0,4,877.0,766.0,0.360578,0.252581,1.989357,DoS,botiot,1,1,Attack
80.0,116.767136,10,1461.0,0.077076,0.0,0.040574,0.010168,0.017555,6.0,4,695.0,766.0,0.04282,0.282763,0.04067,DDoS,botiot,1,1,Attack
443,5338594.0,8,914.2856715,2.997043791,0.0,1460.0,287.1176471,488.1569781,0.0,8,941.0,3940.0,1.498521895,1.498521895,305.0625,BENIGN,cic,1,0,Normal
53,58901.0,2,3259.706966,67.91056179,32.0,64.0,44.8,17.52712184,0.0,2,64.0,128.0,33.9552809,33.9552809,56.0,BENIGN,cic,1,0,Normal
18257,1.0,2,802000000.0,2000000.0,401.0,401.0,401.0,0.0,0.0,0,802.0,0.0,2000000.0,0.0,601.5,DrDoS_UDP,cic,1,1,Attack
80,710992.0,3,16353.20791,12.65837028,0.0,4380.0,1162.7,1791.113375,0.0,6,26.0,11601.0,4.219456759,8.438913518,1291.888889,DDoS,cic,1,1,Attack
53,320620.0,1,611.3155761,6.237914042,50.0,146.0,82.0,55.42562584,0.0,1,50.0,146.0,3.118957021,3.118957021,123.0,BENIGN,cic,1,0,Normal
443,116445223.0,22,71.32967576,0.352096882,0.0,2320.0,197.7619048,511.1804516,0.0,19,747.0,7559.0,0.188930035,0.163166848,202.5853659,BENIGN,cic,1,0,Normal
80,581559.0,5,21763.91389,18.9146759,0.0,4344.0,1054.75,1502.436877,0.0,6,1062.0,11595.0,8.597579953,10.31709594,1150.636364,DoS Hulk,cic,1,1,Attack
21,9380608.0,9,31.12804628,2.558469558,0.0,34.0,11.68,12.60198397,0.0,15,104.0,188.0,0.959426084,1.599043474,12.16666667,FTP-Patator,cic,1,1,Attack
53,60824.0,4,6313.297383,98.6452716,32.0,128.0,59.42857143,46.8432035,0.0,2,128.0,256.0,65.7635144,32.8817572,69.33333333,BENIGN,cic,1,0,Normal
80,8069813.0,4,2.97404661,0.495674435,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,0.495674435,0.0,7.5,DDoS,cic,1,1,Attack
30059,1.0,2,750000000.0,2000000.0,375.0,375.0,375.0,0.0,0.0,0,750.0,0.0,2000000.0,0.0,562.5,DrDoS_UDP,cic,1,1,Attack
80,6.86023,8,1448.0,1.020374,8.1e-05,0.030273,0.015177,0.015096,5.0,3,748.0,700.0,0.583071,0.291535,0.030354,DDoS,botiot,1,1,Attack
80.0,6.85451,10,1599.0,1.313004,0.000302,1.807556,0.903929,0.903627,6.0,4,833.0,766.0,0.729447,0.594418,1.807858,DDoS,botiot,1,1,Attack
80.0,13.960108,10,1509.0,0.644694,0.0,0.000267,8.9e-05,0.000126,6.0,4,743.0,766.0,0.358163,0.59451,0.000267,DoS,botiot,1,1,Attack
53,20671.0,2,13545.546901456148,193.50781287794496,43.0,97.0,64.6,29.57701810527897,0.0,2,86.0,194.0,96.75390643897248,96.75390643897248,80.75,BENIGN,cic,1,0,Normal
13430,104479.0,4,13763.53142736818,38.28520563941079,330.0,389.0,353.6,32.3156308928048,0.0,0,1438.0,0.0,38.28520563941079,0.0,442.0,DrDoS_UDP,cic,1,1,Attack
53,60158.0,4,7580.03923,99.73735829,47.0,134.0,71.85714286,42.45165317,0.0,2,188.0,268.0,66.49157219,33.2457861,83.83333333,BENIGN,cic,1,0,Normal
80,2154956.0,5,13.92139793,2.320232989,6.0,6.0,6.0,0.0,0.0,0,30.0,0.0,2.320232989,0.0,7.2,DDoS,cic,1,1,Attack
80,988.0,2,0.0,2024.291498,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024.291498,0.0,0.0,DoS Hulk,cic,1,1,Attack
20339,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,TFTP,cic,1,1,Attack
80.0,88.356857,10,1561.0,0.10186,0.0,9.5e-05,2.4e-05,4.1e-05,6.0,4,795.0,766.0,0.056589,0.261259,9.5e-05,DDoS,botiot,1,1,Attack
23490,108956.0,4,13197.988178714344,36.71206725650722,330.0,389.0,353.6,32.3156308928048,0.0,0,1438.0,0.0,36.71206725650722,0.0,442.0,DrDoS_UDP,cic,1,1,Attack
80.0,82.969948,10,1534.0,0.108473,0.0,8.2e-05,2e-05,3.6e-05,6.0,4,768.0,766.0,0.060263,0.252068,8.2e-05,DDoS,botiot,1,1,Attack
80,47374.0,3,27736.73323,147.7603749,0.0,860.0,164.25,319.3698036,0.0,4,442.0,872.0,63.32587495,84.43449994,187.7142857,BENIGN,cic,1,0,Normal
57798,4.0,2,9250000.0,500000.0,6.0,31.0,22.66666667,14.43375673,0.0,0,37.0,0.0,500000.0,0.0,34.0,BENIGN,cic,1,0,Normal
53,331.0,2,894259.8187,12084.59215,45.0,103.0,68.2,31.76790834,0.0,2,90.0,206.0,6042.296073,6042.296073,85.25,BENIGN,cic,1,0,Normal
80,3794233.0,4,6.325389084,1.054231514,6.0,6.0,6.0,0.0,0.0,0,24.0,0.0,1.054231514,0.0,7.5,DDoS,cic,1,1,Attack
53,44973.0,2,11028.839525937785,88.94225424143374,60.0,188.0,111.2,70.10848736066126,0.0,2,120.0,376.0,44.47112712071687,44.47112712071687,139.0,BENIGN,cic,1,0,Normal
7201.0,1.4e-05,2,120.0,71428.570312,1.4e-05,1.4e-05,1.4e-05,0.0,1.0,1,60.0,60.0,0.0,0.0,1.4e-05,Reconnaissance,botiot,1,1,Attack
80,151598.0,3,78701.56598,59.36753783,0.0,5792.0,1193.1,1886.722169,0.0,6,336.0,11595.0,19.78917928,39.57835855,1325.666667,DoS Hulk,cic,1,1,Attack
443,6152304.0,9,667.5547892,2.438110991,0.0,2920.0,256.6875,722.8566219,0.0,6,351.0,3756.0,1.462866594,0.975244396,273.8,BENIGN,cic,1,0,Normal
57062,4.0,3,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,750000.0,0.0,0.0,BENIGN,cic,1,0,Normal
443,48.0,2,250000.0,41666.66667,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,41666.66667,0.0,9.0,BENIGN,cic,1,0,Normal
80.0,19.974606,10,1480.0,0.450572,0.0,0.000309,7.7e-05,0.000134,6.0,4,714.0,766.0,0.250318,0.272588,0.000309,DoS,botiot,1,1,Attack
80,3712.0,2,0.0,538.7931034,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,538.7931034,0.0,0.0,BENIGN,cic,1,0,Normal
80.0,26.801138,10,1636.0,0.335807,0.0,0.000231,7.7e-05,0.000109,6.0,4,870.0,766.0,0.186559,0.594782,0.000231,DDoS,botiot,1,1,Attack
53,203.0,2,1596059.113,19704.4335,30.0,132.0,70.8,55.86770087,0.0,2,60.0,264.0,9852.216749,9852.216749,88.5,BENIGN,cic,1,0,Normal
55178,3.0,2,4000000.0,666666.6667,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,666666.6667,0.0,9.0,BENIGN,cic,1,0,Normal
41562,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,Syn,cic,1,1,Attack
80.0,7.066584,10,1756.0,1.2736,0.045937,1.973123,1.00953,0.963593,6.0,4,990.0,766.0,0.707555,0.58899,2.01906,DoS,botiot,1,1,Attack
53,279.0,2,982078.853,14336.91756,30.0,107.0,60.8,42.17463693,0.0,2,60.0,214.0,7168.458781,7168.458781,76.0,BENIGN,cic,1,0,Normal
80.0,21.033037,10,1620.0,0.427898,0.0,0.000628,0.000209,0.000296,6.0,4,854.0,766.0,0.237721,0.594547,0.000628,DoS,botiot,1,1,Attack
55236,70.0,3,700000.0,57142.85714,6.0,31.0,11.0,11.18033989,0.0,1,43.0,6.0,42857.14286,14285.71429,13.75,BENIGN,cic,1,0,Normal
53,243.0,2,1333333.333,16460.90535,30.0,132.0,70.8,55.86770087,0.0,2,60.0,264.0,8230.452675,8230.452675,88.5,BENIGN,cic,1,0,Normal
9199,3.0,2,12300000.0,666666.6667,6.0,31.0,22.66666667,14.43375673,0.0,0,37.0,0.0,666666.6667,0.0,34.0,BENIGN,cic,1,0,Normal
80.0,22.537846,8,2256.0,0.310589,0.000118,3.979541,1.98983,1.989712,5.0,3,926.0,1330.0,0.177479,0.107768,3.979659,DoS,botiot,1,1,Attack
80,25752059.0,7,0.2329910784997813,0.5048140034161929,0.0,1.0,0.5000000000000001,0.5188745216627708,0.0,6,6.0,0.0,0.2718229249164115,0.2329910784997813,0.5384615384615384,BENIGN,cic,1,0,Normal
53,84581.0,1,3511.426916,23.6459725,49.0,248.0,115.3333333,114.8927036,0.0,1,49.0,248.0,11.82298625,11.82298625,173.0,BENIGN,cic,1,0,Normal
5353.0,0.0,1,183.0,0.0,0.0,0.0,0.0,0.0,1.0,0,183.0,0.0,0.0,0.0,0.0,Normal,botiot,1,0,Normal
53,384.0,2,1552083.333,10416.66667,32.0,266.0,125.6,128.1670785,0.0,2,64.0,532.0,5208.333333,5208.333333,157.0,BENIGN,cic,1,0,Normal
35303,2.0,2,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1000000.0,0.0,0.0,TFTP,cic,1,1,Attack
80,28.023626,10,1576.0,0.321158,0.0,0.000119,3e-05,5.2e-05,6.0,4,810.0,766.0,0.178421,0.249802,0.000119,DDoS,botiot,1,1,Attack
80.0,6.952258,8,1611.0,1.006867,0.0,4.875564,2.437782,2.437782,5.0,3,911.0,700.0,0.575353,0.410209,4.875564,DoS,botiot,1,1,Attack
46009,2.0,2,1472000000.0,1000000.0,1472.0,1472.0,1472.0,0.0,0.0,0,2944.0,0.0,1000000.0,0.0,2208.0,DrDoS_MSSQL,cic,1,1,Attack
80,18964583.0,9,638.2423489,0.790948053,0.0,5792.0,756.5,1751.185123,0.0,6,472.0,11632.0,0.474568832,0.316379221,806.9333333,DoS GoldenEye,cic,1,1,Attack
80,28.034214,10,1596.0,0.321036,0.0,2.046444,0.682148,0.964703,6.0,4,830.0,766.0,0.178353,0.422951,2.046444,DDoS,botiot,1,1,Attack
80.0,42.086376,10,2200.0,0.213846,0.0,1.461227,0.487076,0.688829,6.0,4,804.0,1396.0,0.118803,0.180189,1.461227,DoS,botiot,1,1,Attack
53,264.0,2,1136363.636,15151.51515,43.0,107.0,68.6,35.05424368,0.0,2,86.0,214.0,7575.757576,7575.757576,85.75,BENIGN,cic,1,0,Normal
80,13.996268,10,1727.0,0.643029,0.0,1.942703,0.647595,0.91578,6.0,4,961.0,766.0,0.357238,0.248889,1.942785,DDoS,botiot,1,1,Attack
53,200.0,2,1440000.0,20000.0,42.0,102.0,66.0,32.86335345,0.0,2,84.0,204.0,10000.0,10000.0,82.5,BENIGN,cic,1,0,Normal
80,14.027205,10,1507.0,0.64161,0.0,0.024471,0.008157,0.011536,6.0,4,741.0,766.0,0.35645,0.589779,0.024471,DDoS,botiot,1,1,Attack
46148,1.0,2,458000000.0,2000000.0,229.0,229.0,229.0,0.0,0.0,0,458.0,0.0,2000000.0,0.0,343.5,DrDoS_SNMP,cic,1,1,Attack
53,20740.0,2,11378.97782063645,192.8640308582449,35.0,83.0,54.2,26.290682760247968,0.0,2,70.0,166.0,96.43201542912244,96.43201542912244,67.75,BENIGN,cic,1,0,Normal
8045.0,8.9e-05,2,120.0,11235.955078,8.9e-05,8.9e-05,8.9e-05,0.0,1.0,1,60.0,60.0,0.0,0.0,8.9e-05,Reconnaissance,botiot,1,1,Attack
80.0,7.023492,8,2004.0,0.996655,0.0,4.622309,2.311155,2.311155,5.0,3,674.0,1330.0,0.569517,0.432684,4.622309,DoS,botiot,1,1,Attack
53,7143447.0,6,92.11239336,1.399884398,36.0,129.0,63.09090909,36.25590861,0.0,4,244.0,414.0,0.839930639,0.559953759,69.4,BENIGN,cic,1,0,Normal
443,4984505.0,1,6.219273529,0.802486907,0.0,31.0,6.2,13.86362146,0.0,3,0.0,31.0,0.200621727,0.60186518,7.75,BENIGN,cic,1,0,Normal
443,23492.0,1,510.8121914,85.13536523,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,42.56768262,42.56768262,9.0,BENIGN,cic,1,0,Normal
80,128083.0,3,90823.91887,70.26693628,0.0,5840.0,1163.3,2138.329153,0.0,6,26.0,11607.0,23.42231209,46.84462419,1292.555556,DDoS,cic,1,1,Attack
53,60181.0,1,2858.044898,33.23308021,46.0,126.0,72.66666667,46.18802154,0.0,1,46.0,126.0,16.6165401,16.6165401,109.0,BENIGN,cic,1,0,Normal
80,124939.0,1,96.04687087,16.00781181,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,8.003905906,8.003905906,9.0,BENIGN,cic,1,0,Normal
80,31720024.0,12,279.6340885,0.662042374,0.0,1774.0,403.1818182,681.4552102,0.0,9,1762.0,7108.0,0.378309928,0.283732446,422.3809524,BENIGN,cic,1,0,Normal
138,23.0,13,114000000.0,565217.3913,201.0,201.0,201.0,0.0,0.0,0,2613.0,0.0,565217.3913,0.0,216.4615385,BENIGN,cic,1,0,Normal
54864,1.0,2,802000000.0,2000000.0,401.0,401.0,401.0,0.0,0.0,0,802.0,0.0,2000000.0,0.0,601.5,DrDoS_UDP,cic,1,1,Attack
443,790307.0,9,11624.59652,24.04129028,0.0,2920.0,459.35,823.1280693,0.0,10,1241.0,7946.0,11.38797961,12.65331068,483.5263158,BENIGN,cic,1,0,Normal
62877,110314461.0,16,0.0,0.1450399145765667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1450399145765667,0.0,0.0,Syn,cic,1,1,Attack
43504,1041.0,2,0.0,1921.229587,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1921.229587,0.0,0.0,BENIGN,cic,1,0,Normal
80.0,18.863897,10,2242.0,0.477102,1.046712,2.632871,1.839792,0.793079,6.0,4,846.0,1396.0,0.265057,0.184831,3.679583,DoS,botiot,1,1,Attack
443,119043117.0,15,55.64370429,0.260409848,0.0,2920.0,207.0,564.749502,0.0,16,896.0,5728.0,0.126004765,0.134405083,213.6774194,BENIGN,cic,1,0,Normal
57775,3.0,2,4000000.0,666666.6667,6.0,6.0,6.0,0.0,0.0,0,12.0,0.0,666666.6667,0.0,9.0,BENIGN,cic,1,0,Normal
80,47478.0,3,27317.91567,147.4367075,0.0,859.0,162.125,320.5907215,0.0,4,438.0,859.0,63.18716037,84.24954716,185.2857143,BENIGN,cic,1,0,Normal
53,51319.0,2,5222.237378,77.94384146,32.0,102.0,60.0,38.34057903,0.0,2,64.0,204.0,38.97192073,38.97192073,75.0,BENIGN,cic,1,0,Normal
53,24294.0,2,10784.55586,164.6497077,33.0,98.0,59.0,35.60196624,0.0,2,66.0,196.0,82.32485387,82.32485387,73.75,BENIGN,cic,1,0,Normal
80,53.949764,10,1440.0,0.166822,0.0,4.808622,1.602874,2.266806,6.0,4,674.0,766.0,0.092679,0.304409,4.808622,DDoS,botiot,1,1,Attack
80.0,6.974997,8,1476.0,1.003585,9.9e-05,0.047382,0.023741,0.023642,5.0,3,776.0,700.0,0.573477,0.286738,0.047481,DoS,botiot,1,1,Attack
53,20532.0,2,6818.624586012078,194.8178453146308,27.0,43.0,33.4,8.763560920082657,0.0,2,54.0,86.0,97.4089226573154,97.4089226573154,41.75,BENIGN,cic,1,0,Normal
443,142790.0,50,780979.0602,763.3587786,0.0,2896.0,1013.781818,1112.785045,0.0,59,1331.0,110185.0,350.1645774,413.1942013,1023.082569,BENIGN,cic,1,0,Normal
80.0,6.945381,8,1356.0,1.007864,8.1e-05,1.05429,0.527185,0.527105,5.0,3,656.0,700.0,0.575922,0.339496,1.054371,DoS,botiot,1,1,Attack
53,20560.0,2,6420.23346303502,194.5525291828794,25.0,41.0,31.4,8.763560920082657,0.0,2,50.0,82.0,97.2762645914397,97.2762645914397,39.25,BENIGN,cic,1,0,Normal
53,85581356.0,2,3.902719186,0.046739152,44.0,131.0,77.0,39.7429239,0.0,2,95.0,239.0,0.023369576,0.023369576,96.25,BENIGN,cic,1,0,Normal
53,28979.0,4,25397.70178,276.0619759,42.0,142.0,86.44444444,52.70462767,0.0,4,168.0,568.0,138.030988,138.030988,97.25,BENIGN,cic,1,0,Normal
443,123065.0,40,788152.6023,739.4466339,0.0,4344.0,1054.282609,1190.593133,0.0,51,1289.0,95705.0,325.0314874,414.4151465,1065.868132,BENIGN,cic,1,0,Normal
53,0.167859,2,854.0,5.957381,0.167859,0.167859,0.167859,0.0,1.0,1,100.0,754.0,0.0,0.0,0.167859,Normal,botiot,1,0,Normal
80,919190.0,3,12655.70774,9.791229234,0.0,5840.0,1163.3,2138.329153,0.0,6,26.0,11607.0,3.263743078,6.527486156,1292.555556,DDoS,cic,1,1,Attack
443,5587734.0,7,284.0149513,2.505487913,0.0,517.0,105.8,182.0271565,0.0,7,1082.0,505.0,1.252743957,1.252743957,113.3571429,BENIGN,cic,1,0,Normal
80,54682.0,1,0.0,36.57510698218792,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,18.28755349109396,18.28755349109396,0.0,BENIGN,cic,1,0,Normal
42464,212945.0,6,9805.348798985651,28.176289652257623,321.0,393.0,344.1428571428572,33.61759743263722,0.0,0,2088.0,0.0,28.176289652257623,0.0,401.5,DrDoS_UDP,cic,1,1,Attack
80,42800.0,3,279415.8879,210.2803738,0.0,4344.0,1195.9,1620.536019,0.0,6,364.0,11595.0,70.09345794,140.1869159,1328.777778,DoS Hulk,cic,1,1,Attack
80,20.863777,10,1570.0,0.43137,0.0,0.000109,2.7e-05,4.7e-05,6.0,4,804.0,766.0,0.23965,0.252251,0.000109,DDoS,botiot,1,1,Attack
53,239.0,2,1146443.515,16736.40167,40.0,97.0,62.8,31.22018578,0.0,2,80.0,194.0,8368.200837,8368.200837,78.5,BENIGN,cic,1,0,Normal
53,47846.0,1,3657.568031,41.80077749,44.0,131.0,73.0,50.22947342,0.0,1,44.0,131.0,20.90038875,20.90038875,109.5,BENIGN,cic,1,0,Normal
80.0,116.998535,10,1573.0,0.076924,0.0,0.000107,2.7e-05,4.6e-05,6.0,4,807.0,766.0,0.042736,0.249658,0.000107,DDoS,botiot,1,1,Attack
52914,2.0,2,211000000.0,1000000.0,211.0,211.0,211.0,0.0,0.0,0,422.0,0.0,1000000.0,0.0,316.5,DrDoS_SNMP,cic,1,1,Attack
33978,1.0,2,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2000000.0,0.0,0.0,TFTP,cic,1,1,Attack
443,141942.0,47,744754.8999,725.6485043,0.0,4344.0,1016.461538,1132.860859,0.0,56,1319.0,104393.0,331.1211622,394.5273422,1026.330097,BENIGN,cic,1,0,Normal
53,46745.0,1,8578.457589,42.78532463,45.0,356.0,148.6666667,179.5559337,0.0,1,45.0,356.0,21.39266232,21.39266232,223.0,BENIGN,cic,1,0,Normal
80,704349.0,3,16515.96013,9.938255041,0.0,11595.0,1454.125,4097.537534,0.0,4,26.0,11607.0,4.259252161,5.679002881,1661.857143,DDoS,cic,1,1,Attack
53,227.0,2,916299.5595,17621.14537,44.0,60.0,50.4,8.76356092,0.0,2,88.0,120.0,8810.572687,8810.572687,63.0,BENIGN,cic,1,0,Normal
443,29543343.0,15,227.2593186,0.880062896,0.0,1460.0,248.6666667,450.7690864,0.0,11,1231.0,5483.0,0.507728594,0.372334302,258.2307692,BENIGN,cic,1,0,Normal
80,150714.0,3,79249.43934,59.71575302,0.0,7240.0,1194.4,2327.543493,0.0,6,349.0,11595.0,19.90525101,39.81050201,1327.111111,DoS Hulk,cic,1,1,Attack
80.0,42.08189,10,2163.0,0.213869,0.0,2.60041,0.866803,1.225845,6.0,4,767.0,1396.0,0.118816,0.168686,2.60041,DoS,botiot,1,1,Attack
80,150461.0,3,79322.88101,59.81616499,0.0,4344.0,1193.5,1621.922128,0.0,6,340.0,11595.0,19.93872166,39.87744332,1326.111111,DoS Hulk,cic,1,1,Attack
80.0,20.470861,9,2570.0,0.390799,0.20731,3.47077,1.83904,1.63173,6.0,3,1240.0,1330.0,0.24425,0.117646,3.67808,DoS,botiot,1,1,Attack
57019,129.0,1,0.0,23255.81395348837,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,7751.937984496126,15503.875968992252,0.0,BENIGN,cic,1,0,Normal
80,7909544.0,5,3.792886164,0.632147694,6.0,6.0,6.0,0.0,0.0,0,30.0,0.0,0.632147694,0.0,7.2,DDoS,cic,1,1,Attack
80,13.99309,10,1761.0,0.643175,0.0,1.975203,0.658428,0.9311,6.0,4,995.0,766.0,0.357319,0.249628,1.975285,DDoS,botiot,1,1,Attack
80,357591.0,4,34729.62127,27.96490963,0.0,4344.0,1129.0,1681.799453,0.0,6,824.0,11595.0,11.18596385,16.77894578,1241.9,DoS Hulk,cic,1,1,Attack
80,14.018354,10,1528.0,0.642015,0.0,0.027089,0.00903,0.01277,6.0,4,762.0,766.0,0.356675,0.591345,0.027089,DDoS,botiot,1,1,Attack
33256,84.0,1,142857.1429,23809.52381,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,11904.7619,11904.7619,9.0,BENIGN,cic,1,0,Normal
443,5649431.0,8,1005.056969,2.832143626,0.0,1460.0,334.0,561.0287426,0.0,8,366.0,5312.0,1.416071813,1.416071813,354.875,BENIGN,cic,1,0,Normal
21,8466872.0,9,34.60545996,2.834576925,0.0,34.0,11.72,12.60132268,0.0,15,105.0,188.0,1.062966347,1.771610578,12.20833333,FTP-Patator,cic,1,1,Attack
52250,39.0,1,307692.3077,51282.05128,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,25641.02564,25641.02564,9.0,Bot,cic,1,1,Attack
55079,91.0,1,131868.1319,21978.02198,6.0,6.0,6.0,0.0,0.0,1,6.0,6.0,10989.01099,10989.01099,9.0,BENIGN,cic,1,0,Normal
27352.0,3.8e-05,2,120.0,26315.791016,3.8e-05,3.8e-05,3.8e-05,0.0,1.0,1,60.0,60.0,0.0,0.0,3.8e-05,Reconnaissance,botiot,1,1,Attack
80,21.036755,10,1566.0,0.427823,0.0,0.026069,0.00869,0.012289,6.0,4,800.0,766.0,0.237679,0.591774,0.026069,DDoS,botiot,1,1,Attack
